"Row.names","p.value_activities","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DMXL2",1,0,0,-0.56721456224698,6.5698709828526,-0.725329527218364,0.476033373140086,0.977208286870888,-4.63520608537113
"DNA2",1,0,0,-0.273544891315597,3.39113681660904,-1.12785598262237,0.271750342471119,0.977208286870888,-4.58183057000465
"DNAH1",1,0,0,0.375537007405291,1.73619710199787,1.03202745770995,0.313474129470569,0.977208286870888,-4.59631334295642
"DNAH10",1,0,0,0.323114065833479,7.2352297317375,1.71417022104112,0.100809409507074,0.977208286870888,-4.47354723180399
"DNAH11",1,0,0,0.498391746182312,2.25026053952747,0.896782261934599,0.379719246208209,0.977208286870888,-4.61492029977284
"DNAH12",1,0,0,0.0197382408666911,0.369600031281702,0.038257936578182,0.969833334525736,0.996954880162873,-4.67479008081716
"DNAH14",1,0,0,0.0926293473729873,-1.18725212687112,0.126204886715983,0.900736832126528,0.985539761059335,-4.67367492130858
"DNAH17",1,0,0,-1.00057826310695,1.88844453768726,-1.19927534925075,0.243408572638281,0.977208286870888,-4.57037620258356
"DNAH2",1,0,0,-0.134225412379254,-2.34321392807609,-0.14519610264282,0.88590206575676,0.984430319196236,-4.67327786913592
"DNAH3",1,0,0,1.81754942114935,-1.5235821463014,2.2503845437369,0.0349520417050146,0.977208286870888,-4.35384370189384
"DNAH5",1,0,0,-0.921776185269995,-6.3153277358053,-1.22969709357643,0.232033816130665,0.977208286870888,-4.56533279788852
"DNAH6",1,0,0,0.902733107527644,-0.595991999448257,1.07979863577846,0.292138963589573,0.977208286870888,-4.58922365045511
"DNAH7",1,0,0,0.542378809420281,-0.0763957017526303,1.0867764229042,0.289112021734701,0.977208286870888,-4.5881662616011
"DNAH8",1,0,0,-0.0417557095290513,-2.34367913543948,-0.0350532239221557,0.972359141971321,0.997126903607804,-4.67480820595137
"DNAH9",1,0,0,0.673291750681991,-3.14914275631319,1.03898364732858,0.310300743730077,0.977208286870888,-4.59529734487729
"DNAI1",1,0,0,-0.30638374389948,-5.40764374651805,-0.309552508183926,0.759867013275447,0.977208286870888,-4.66753991036669
"DNAI2",1,0,0,-1.32380477154131,-1.73628853526048,-1.26724357805674,0.21855769466631,0.977208286870888,-4.55897706630678
"DNAJA1",1,0,0,-0.151336961823565,7.29028702006465,-0.827009785168908,0.417272190626635,0.977208286870888,-4.62363538449781
"DNAJA2",1,0,0,-0.0629093181731593,5.47477550130211,-0.602628785018817,0.553028960079689,0.977208286870888,-4.64731231080558
"DNAJA3",1,0,0,-0.0269507312305723,4.64197775310537,-0.161471266690742,0.873222677343883,0.982207916082349,-4.6728935539019
"DNAJA4",1,0,0,-0.824317668731651,3.41206996705723,-1.11817740205918,0.275770524070835,0.977208286870888,-4.58334019677199
"DNAJB1",1,0,0,0.0152763833956344,4.5034166017788,0.0887908249378536,0.930066055994509,0.99055892376396,-4.67429492405466
"DNAJB11",1,0,0,0.205939417671698,5.32665568234489,0.980593704057801,0.337646789225403,0.977208286870888,-4.60364922440399
"DNAJB12",1,0,0,-0.17623736399024,5.50800349446418,-1.00085999398719,0.327972815612921,0.977208286870888,-4.60079604172813
"DNAJB13",1,0,0,0.120489237393076,4.82384832106079,0.831993788983147,0.414514129742185,0.977208286870888,-4.62303345103608
"DNAJB14",1,0,0,0.500030251900004,-0.0817034416091104,0.925981036268175,0.364684268945345,0.977208286870888,-4.61109142503278
"DNAJB2",1,0,0,-0.0295474576893655,4.26256868515966,-0.100891493520782,0.920567008945548,0.989398506025207,-4.67411796526335
"DNAJB3",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DNAJB4",1,0,0,-0.360235256202786,2.98241350600172,-1.06013404378894,0.300791786297688,0.977208286870888,-4.59217379204962
"DNAJB5",1,0,0,0.232970234200116,-0.289355838228431,0.436604793645641,0.666730151060179,0.977208286870888,-4.66031437605651
"DNAJB6",1,0,0,0.301476001933163,6.30865344751347,1.36232728188887,0.187129008805569,0.977208286870888,-4.54225801964057
"DNAJB7",1,0,0,0.688456000539974,-1.90567822522432,1.20723085307484,0.240394203772083,0.977208286870888,-4.56906662932012
"DNAJB8",1,0,0,0.789287942092082,-5.66756725901735,0.824080216417664,0.418898755470761,0.977208286870888,-4.62398770201606
"DNAJB9",1,0,0,-0.297920583701266,3.71376978713614,-0.778827085512649,0.444528608178274,0.977208286870888,-4.62928822126767
"DNAJC1",1,0,0,-0.16887366221474,4.53240548207901,-0.821472122321523,0.420350186015591,0.977208286870888,-4.62430042505545
"DNAJC10",1,0,0,-0.0828772120129848,5.11109845381103,-0.254295931264984,0.801671543366167,0.977208286870888,-4.66992736859998
"DNAJC11",1,0,0,-0.214956861346416,6.67971134709522,-1.04121697796155,0.309286737858928,0.977208286870888,-4.59496996025205
"DNAJC12",1,0,0,0.059345916366393,5.24001625662193,0.367494970037545,0.716825171122601,0.977208286870888,-4.66454281465058
"DNAJC13",1,0,0,-1.57447480793222,-2.31776113732431,-1.08015337499759,0.291984530874798,0.977208286870888,-4.58917002747906
"DNAJC14",1,0,0,0.0784511329454691,7.73639933408747,0.348177180864678,0.731076716868249,0.977208286870888,-4.66559789440417
"DNAJC15",1,0,0,0.185970700753476,4.51754556264459,1.06723034290915,0.297648404100107,0.977208286870888,-4.59111426942634
"DNAJC16",1,0,0,-0.0987749032140197,3.96341272448951,-0.353453810886231,0.727173788699649,0.977208286870888,-4.66531523295392
"DNAJC17",1,0,0,0.246929040647863,5.09103606619409,1.44176935601269,0.163706478245578,0.977208286870888,-4.52763931305732
"DNAJC18",1,0,0,0.193689583569829,3.29166703899162,0.929213621236929,0.363044549571148,0.977208286870888,-4.61066104572167
"DNAJC19",1,0,0,-0.134906129035333,0.796300217787115,-0.383160541564009,0.705344763886221,0.977208286870888,-4.66364636261751
"DNAJC2",1,0,0,1.01517016907174,-1.90033613399995,1.49228721360532,0.150082778396204,0.977208286870888,-4.51805347065352
"DNAJC21",1,0,0,-0.148028932652866,5.01472831077917,-0.741510636034916,0.466368222009173,0.977208286870888,-4.63345640126363
"DNAJC22",1,0,0,-0.0308159018408212,5.90488271317015,-0.155040385595403,0.878228776729414,0.984045498377848,-4.6730502650398
"DNAJC24",1,0,0,-0.0783695275751457,-7.41751202601571,-0.274760979771735,0.786110111371817,0.977208286870888,-4.66909697938035
"DNAJC25",1,0,0,0.00654565476653945,1.95618550782348,0.0286926847559016,0.977373080014615,0.997465543795835,-4.67483948692135
"DNAJC25-GNG10",1,0,0,0.309968164958418,1.19418685991714,1.13654796444898,0.268176725961121,0.977208286870888,-4.58046603932292
"DNAJC27",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DNAJC28",1,0,0,0.164232542726896,1.74110105952908,0.568043987231701,0.575861628670327,0.977208286870888,-4.65034632364608
"DNAJC3",1,0,0,0.215721043911193,0.777647177006575,0.697036975006923,0.493212228091146,0.977208286870888,-4.63818060861608
"DNAJC30",1,0,0,-0.0927876647815866,5.04030041957754,-0.676059216661663,0.506176076740634,0.977208286870888,-4.64031587781469
"DNAJC4",1,0,0,-0.083892892581749,3.85593631794579,-0.370788566521796,0.714405675785658,0.977208286870888,-4.66435737341041
"DNAJC5",1,0,0,-0.0969893790598197,-7.10800482730205,-0.202397222757348,0.841499954630069,0.977352337323556,-4.67174786094535
"DNAJC5B",1,0,0,-0.0519139743453447,6.24296488803595,-0.204905783756319,0.839563856351316,0.977208286870888,-4.67166930638706
"DNAJC5G",1,0,0,0.384795236632954,-2.43274872554543,0.497482466719627,0.62387409769582,0.977208286870888,-4.65600812333125
"DNAJC6",1,0,0,-1.27695841233445,3.7113653770717,-2.01784590684911,0.0561957392302018,0.977208286870888,-4.40742148240882
"DNAJC7",1,0,0,0.136723837985195,5.71678705959697,0.862788977834896,0.397729802108298,0.977208286870888,-4.61924355175103
"DNAJC8",1,0,0,-0.21180445927679,6.65934316505727,-1.19602895649429,0.244646780112827,0.977208286870888,-4.57090868924484
"DNAJC9",1,0,0,-0.421884017560878,4.41997799592099,-1.4091682599187,0.173016472195819,0.977208286870888,-4.53370741904081
"DNAL1",1,0,0,0.0443139318180633,0.950214521177169,0.132785002276437,0.895592358704594,0.984823377437034,-4.6735436215611
"DNAL4",1,0,0,0.263477856229834,0.09014907657729,0.878050737017805,0.389576420541246,0.977208286870888,-4.61732058133828
"DNALI1",1,0,0,-0.320090295976576,-2.73775649058837,-0.487022578425366,0.631146798450103,0.977208286870888,-4.65678641059277
"DNASE1",1,0,0,-1.37118755153531,-3.75939025091847,-1.00277860859952,0.327067047817587,0.977208286870888,-4.600523399804
"DNASE1L1",1,0,0,0.275213646283342,4.82805058523921,1.33670171273607,0.195226442214806,0.977208286870888,-4.54684961608554
"DNASE1L2",1,0,0,0.249252656480162,2.99367769220658,0.993951302884056,0.331248794663759,0.977208286870888,-4.60177417433233
"DNASE1L3",1,0,0,0.447630824611471,-0.205976825380863,0.890328594966323,0.383096708838628,0.977208286870888,-4.61575225230016
"DNASE2",1,0,0,0.676598532868905,-7.25399509231723,1.70829765155319,0.10191050266663,0.977208286870888,-4.47477142937472
"DNASE2B",1,0,0,-0.230602030813118,4.42496698422119,-0.850425134275243,0.404415178206596,0.977208286870888,-4.62077970893116
"DND1",1,0,0,0.30048759442449,3.7237668048419,1.83237051050469,0.0807165048890538,0.977208286870888,-4.44843399898372
"DNER",1,0,0,-0.0258556045829099,-6.19066619354517,-0.033254953322812,0.973776588098557,0.997337970879023,-4.67481768263632
"DNHD1",1,0,0,0.390172540510572,6.01394863021059,1.27976400157042,0.214200170084969,0.977208286870888,-4.55682603459432
"DNLZ",1,0,0,0.191110533025254,0.867561937422215,0.568362151215997,0.57564942230831,0.977208286870888,-4.65031918317128
"DNM1",1,0,0,-1.32437696207288,-3.53378766310925,-1.73391985879477,0.097180558172603,0.977208286870888,-4.4694132785852
"DNM1L",1,0,0,0.269259620167071,3.86191684304647,0.464726249411375,0.646776849436753,0.977208286870888,-4.65839235928508
"DNM1P35",1,0,0,-0.0894789741813886,6.6190059947631,-0.448220492777614,0.658456617677839,0.977208286870888,-4.65953451723763
"DNM2",1,0,0,0.155235348324011,8.88089986001986,1.08523393820736,0.289779192110355,0.977208286870888,-4.58840047809359
"DNM3",1,0,0,-0.602155429208241,2.86625768352263,-0.891746039291072,0.382353219414863,0.977208286870888,-4.61556997419128
"DNMBP",1,0,0,-0.318812901729395,4.15929822901516,-1.39054726967454,0.178521449123057,0.977208286870888,-4.53713064850119
"DNMT1",1,0,0,0.0156960395947259,8.56709854606001,0.0744496622761443,0.941337609310387,0.992429946657825,-4.67447544785386
"DNMT3A",1,0,0,0.307045620493252,5.52070881209062,1.06775702936879,0.297416042768422,0.977208286870888,-4.59103540231257
"DNMT3B",1,0,0,-0.00253191544000053,5.58831431504038,-0.00392469982493827,0.996904563653258,0.999485064885056,-4.6749018168117
"DNMT3L",1,0,0,-1.23763705997685,-4.74261911235492,-1.61343863355148,0.121161023370519,0.977208286870888,-4.4942117171037
"DNPEP",1,0,0,0.160069573405048,5.12654318099373,0.745961763588794,0.463730097297753,0.977208286870888,-4.63296894546846
"DNTT",1,0,0,-0.0101876951631903,6.22777127235377,-0.0673405650887353,0.946929881596813,0.994090243807727,-4.67455318799228
"DNTTIP1",1,0,0,3.64549471903733,0.615205366827233,2.23020903516521,0.0364531892980037,0.977208286870888,-4.35856807770082
"DNTTIP2",1,0,0,-0.035164148552397,4.62785385104286,-0.137761024010975,0.891705106446702,0.984430319196236,-4.6734399130889
"DOC2A",1,0,0,-0.766614519003455,1.28930418449095,-1.51096598108861,0.145285704830924,0.977208286870888,-4.5144544871103
"DOC2B",1,0,0,-2.11060833148812,-1.53508035513243,-1.44209405200567,0.163615825633986,0.977208286870888,-4.52757840457216
"DOCK1",1,0,0,0.338605121639091,8.30535486259661,1.88401391943098,0.0730910323495902,0.977208286870888,-4.43719747796587
"DOCK10",1,0,0,-2.57387981793947,1.91576774872095,-1.86576198636097,0.0757108788284356,0.977208286870888,-4.44118595172794
"DOCK11",1,0,0,-0.346497247094145,7.23954361480375,-0.6973927322371,0.492994029634599,0.977208286870888,-4.63814387968426
"DOCK2",1,0,0,0.433496004168159,9.46968017986979,2.31234350474546,0.0306883641017127,0.977208286870888,-4.33926126450085
"DOCK3",1,0,0,-0.136826891937213,0.892962368479243,-0.182053886607157,0.857237730041107,0.97952704672956,-4.67234939023277
"DOCK4",1,0,0,-0.272993650575141,2.68019625846219,-0.492883567729151,0.627066911876967,0.977208286870888,-4.65635226614312
"DOCK5",1,0,0,0.132103048875473,7.67512822066677,0.369016737952371,0.715706891395968,0.977208286870888,-4.66445733453727
"DOCK6",1,0,0,1.31364397771235,1.94747458111151,1.31646926254663,0.201811991827287,0.977208286870888,-4.55043073944103
"DOCK7",1,0,0,-0.089574518033432,5.38467820502459,-0.299874483805979,0.767138974380603,0.977208286870888,-4.66799138058527
"DOCK8",1,0,0,0.176454873627069,10.0712808197755,0.951283652312297,0.351981834146309,0.977208286870888,-4.60768845167485
"DOCK9",1,0,0,0.997253433649521,3.91149460531532,0.81114848197218,0.426126365163748,0.977208286870888,-4.62552963408932
"DOHH",1,0,0,0.242310513020742,1.3681789148089,0.616811635893986,0.543804655580497,0.977208286870888,-4.64601942247626
"DOK1",1,0,0,0.372832883174118,5.11878752040261,1.16900397780013,0.255138469313948,0.977208286870888,-4.57529811992916
"DOK2",1,0,0,0.695619478742858,4.74020790301364,1.33290012791416,0.196450807698625,0.977208286870888,-4.54752548623401
"DOK3",1,0,0,-0.011122233918182,4.38334586660711,-0.0208385939787511,0.983565665364735,0.998583574018019,-4.67486950094444
"DOK4",1,0,0,-0.148070137217828,1.96151521153616,-0.432847808078372,0.669415527705433,0.977208286870888,-4.66056237431458
"DOK5",1,0,0,0.3525634620497,-6.71220553830618,0.583035699526275,0.565905788510049,0.977208286870888,-4.64905189131273
"DOK6",1,0,0,-0.227926256435433,-3.10859455904935,-0.205368133220039,0.839207129743547,0.977208286870888,-4.67165472325327
"DOK7",1,0,0,-0.313619628823717,-0.975542540818774,-0.58946282561231,0.561664846666837,0.977208286870888,-4.6484872185722
"DOLK",1,0,0,0.14440862202795,3.74092211806457,0.826065375849366,0.417796112858852,0.977208286870888,-4.62374908265067
"DOLPP1",1,0,0,0.0255097122773544,2.87437497715929,0.128938138542544,0.89859936240758,0.985307504773925,-4.67362118972504
"DOM3Z",1,0,0,0.0841512885451765,4.53339632312909,0.341526111976635,0.736006893189777,0.977208286870888,-4.66594824951735
"DONSON",1,0,0,0.0835020199192695,3.68527665015873,0.349204477502978,0.73031627507114,0.977208286870888,-4.66554318992842
"DOPEY1",1,0,0,0.3365821167338,5.87507803280538,1.54576637852719,0.136683822300077,0.977208286870888,-4.50767291963935
"DOPEY2",1,0,0,0.203737923268888,6.40026521448942,0.990499634153362,0.332893974872746,0.977208286870888,-4.60226073611014
"DOT1L",1,0,0,0.0298587391352534,6.01785984397734,0.176239468264245,0.861747309984886,0.980088880718036,-4.67250968621299
"DPAGT1",1,0,0,-0.256994634250266,5.29916401449103,-1.24221562130075,0.227472112923054,0.977208286870888,-4.56322965170286
"DPCD",1,0,0,-0.449334147401091,2.15786516059137,-1.38329981734555,0.180701400397081,0.977208286870888,-4.53845446524184
"DPCR1",1,0,0,0.991427111956892,-6.03017027367893,0.995683893312353,0.330425109632022,0.977208286870888,-4.60152940669884
"DPEP1",1,0,0,-2.63284907982486,-4.27345300691371,-2.42499250954197,0.0241391318901041,0.977208286870888,-4.31250269708888
"DPEP2",1,0,0,0.363099764756898,4.7004336086389,1.36695308102649,0.185695976768219,0.977208286870888,-4.54142259745118
"DPEP3",1,0,0,0.716529083626372,0.094301741971542,1.04457241969733,0.307767667318412,0.977208286870888,-4.59447699866251
"DPF1",1,0,0,1.44845940176056,-2.13140616129647,1.47837155986158,0.153740013905268,0.977208286870888,-4.5207157326476
"DPF2",1,0,0,0.0286333416212559,6.20597688088355,0.147005586073036,0.884490750934015,0.984430319196236,-4.67323714845919
"DPF3",1,0,0,-0.723803191867159,-0.955105885520082,-0.672680078559668,0.508282138560437,0.977208286870888,-4.64065420382157
"DPH1",1,0,0,0.357830440000237,4.64974033322395,1.54869266601342,0.135980074826538,0.977208286870888,-4.5070982237948
"DPH2",1,0,0,0.258985406133419,3.17968326898425,1.07265121061566,0.295263055005065,0.977208286870888,-4.59030102486529
"DPH3",1,0,0,0.20264737039686,-0.281358277735287,0.555131292256665,0.58450723862423,0.977208286870888,-4.65143568089401
"DPH3B",1,0,0,-0.0652475383366689,2.56140070360691,-0.378548289674588,0.708717515499034,0.977208286870888,-4.66391408798609
"DPH5",1,0,0,-0.0344376823225487,3.78387717195915,-0.147112271890142,0.88440755304821,0.984430319196236,-4.67323473191178
"DPM1",1,0,0,-0.250175562105463,5.72723968343788,-1.31043602458669,0.203808990360175,0.977208286870888,-4.55149097907854
"DPM2",1,0,0,-0.0414350935257146,2.71785687619656,-0.103379010737426,0.918615758066724,0.989194721054961,-4.67407879508863
"DPM3",1,0,0,0.170911718962719,1.12751372958724,0.510839987780937,0.614643531494873,0.977208286870888,-4.65499121351695
"DPP10",1,0,0,-3.1501367027473,-2.01304650264849,-1.61517456003555,0.120783062782514,0.977208286870888,-4.49386180800399
"DPP3",1,0,0,0.147815946825926,5.08016217266484,0.595033255217038,0.558002549930102,0.977208286870888,-4.64799310049633
"DPP4",1,0,0,-0.582250348425248,2.17050267169843,-0.410776968568268,0.685281597790486,0.977208286870888,-4.66197730682682
"DPP6",1,0,0,-0.266226562146499,-7.16285247393833,-0.528779338602879,0.602349041228286,0.977208286870888,-4.65358501410382
"DPP7",1,0,0,-0.175849280021016,6.50438070859599,-0.769836906367821,0.449732340124182,0.977208286870888,-4.63030928702982
"DPP8",1,0,0,0.144836944030825,5.4104483703923,1.16542177958939,0.256553945564672,0.977208286870888,-4.57587409634489
"DPP9",1,0,0,0.176914779549099,5.88213713143469,1.06335902342868,0.2993603224818,0.977208286870888,-4.59169299624921
"DPPA2",1,0,0,-1.20546735297114,-6.55576017271843,-1.43481265868286,0.165658484482783,0.977208286870888,-4.52894207218763
"DPPA3",1,0,0,-0.806036968826437,-6.51920837988737,-1.07692240506778,0.293393275435933,0.977208286870888,-4.58965789949075
"DPPA4",1,0,0,-2.80856052134432,-0.864994409872169,-1.87921784559384,0.0737716518812223,0.977208286870888,-4.43824732093662
"DPPA5",1,0,0,0.264798665887177,-7.46969978454575,1.11069799543668,0.278906864350839,0.977208286870888,-4.58449970307234
"DPRX",1,0,0,0.538009923506643,-1.58517515243182,0.924319121609967,0.365529195766662,0.977208286870888,-4.61131218775109
"DPRXP4",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DPT",1,0,0,0.493585560871888,-7.23328909309366,1.04503470905385,0.30755879535245,0.977208286870888,-4.59440897972967
"DPY19L1",1,0,0,-0.433141276288224,4.22202373546068,-1.69246514094227,0.104930218215551,0.977208286870888,-4.4780602010655
"DPY19L2",1,0,0,0.304577262102568,-7.44886337700436,0.986766210096894,0.334679797346947,0.977208286870888,-4.6027854168486
"DPY19L2P1",1,0,0,-1.06397379923468,3.65782830383602,-1.72052037962748,0.0996302022912722,0.977208286870888,-4.4722208650759
"DPY19L2P2",1,0,0,-3.13664977680606,-3.16598698091886,-3.76288124093456,0.00110009536111211,0.977208286870888,-3.99488289449959
"DPY19L2P4",1,0,0,-0.76453092375893,1.61273488463618,-1.45854222642199,0.159076387295343,0.977208286870888,-4.52448093728092
"DPY19L3",1,0,0,-0.085272221554046,4.40812958122457,-0.33429193787117,0.74138254334831,0.977208286870888,-4.66632179975008
"DPY19L4",1,0,0,0.333359618358641,4.37479156612807,1.14040790124718,0.266600880998852,0.977208286870888,-4.57985742360107
"DPY30",1,0,0,-0.202570511673119,1.01360641687869,-0.573960243070304,0.571922137129336,0.977208286870888,-4.64983929779666
"DPYD",1,0,0,-0.0555456280656408,7.57588746396314,-0.179231292814746,0.859426280527333,0.979865991977671,-4.67242785168761
"DPYS",1,0,0,-0.580748401322145,-7.1739171087775,-1.11697051424666,0.276274858788768,0.977208286870888,-4.58352771625688
"DPYSL2",1,0,0,0.662819683277232,-4.89135601518693,0.692670368934182,0.49589492862542,0.977208286870888,-4.63863002099275
"DPYSL3",1,0,0,0.150914753165537,5.79929465725117,0.240432654559402,0.812261562344076,0.977208286870888,-4.67045378301113
"DPYSL4",1,0,0,-1.8332858355482,0.754676888698969,-1.57191953639443,0.130499834667916,0.977208286870888,-4.50251266054424
"DPYSL5",1,0,0,-0.8643640543981,-1.18996366439233,-1.27232285599641,0.216781783257987,0.977208286870888,-4.55810632431012
"DQX1",1,0,0,0.232878118100953,-2.81989712215291,0.306174084406441,0.762402981846516,0.977208286870888,-4.66769911362156
"DR1",1,0,0,0.0518119873224938,4.88031915012892,0.439420016008983,0.664720907494173,0.977208286870888,-4.6601271844227
"DRAM1",1,0,0,-0.538475643729506,3.25652107807478,-1.33157338193131,0.196879523573666,0.977208286870888,-4.54776103882628
"DRAM2",1,0,0,-0.199461305381722,5.30275851638053,-0.836924678811073,0.411796847100186,0.977208286870888,-4.62243478453483
"DRAP1",1,0,0,-0.109006017624327,5.35808521455715,-0.736209316937363,0.469521853501829,0.977208286870888,-4.63403350683415
"DRD1",1,0,0,-0.368557401204934,-7.41008863294708,-0.980037821833606,0.3379148755125,0.977208286870888,-4.60372679318166
"DRD2",1,0,0,0.911210200942134,-6.00347265946296,1.08767725398795,0.288722898373823,0.977208286870888,-4.58802935191343
"DRD3",1,0,0,0.791839309621716,-6.62052164533535,1.32127533866238,0.200232137415712,0.977208286870888,-4.54958363230298
"DRD4",1,0,0,0.293139276122893,0.349540678899397,0.527097710974685,0.603496473395244,0.977208286870888,-4.65371879634201
"DRD5",1,0,0,0.601868550634522,-6.24088779686723,0.706409458126318,0.487482280041436,0.977208286870888,-4.63720723923933
"DRG1",1,0,0,0.123177728521889,5.48827701287132,0.752631804878168,0.459793555749822,0.977208286870888,-4.63223354049481
"DRG2",1,0,0,0.276552731899982,4.82917942108226,1.68025144217251,0.107311364308881,0.977208286870888,-4.48058547919383
"DRGX",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DRP2",1,0,0,-0.056130447111173,-2.49906000777231,-0.0661394612289774,0.947874997883513,0.99418839765092,-4.67456555324946
"DSC1",1,0,0,0.336402606289917,-2.77842116860459,0.27011172312086,0.789637600402318,0.977208286870888,-4.66929119812352
"DSC2",1,0,0,-0.656835168323951,3.59922274954947,-0.616034664624097,0.544307857023725,0.977208286870888,-4.64609097935786
"DSC3",1,0,0,-0.160511497630191,-6.94920659810719,-0.30986916484437,0.759629460303843,0.977208286870888,-4.66752490029655
"DSCAM",1,0,0,0.755072177587308,-3.43762058590488,0.782875540467622,0.442197322486435,0.977208286870888,-4.62882493606203
"DSCAML1",1,0,0,0.133413387804247,-7.00143818018087,0.224079899472541,0.82480054613422,0.977208286870888,-4.67103716326154
"DSCC1",1,0,0,-0.487369042396499,0.951828521051993,-0.98651875507767,0.33479839658338,0.977208286870888,-4.6028201344264
"DSCR10",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DSCR3",1,0,0,0.11787845748442,5.11203771239096,0.625440457175085,0.538232947800194,0.977208286870888,-4.64521906341889
"DSCR4",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DSCR6",1,0,0,0.960636581957586,-6.42304468270115,1.22600915405351,0.233390861093799,0.977208286870888,-4.56594931075573
"DSCR8",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DSCR9",1,0,0,0.919329939941682,-2.42500203789707,1.11730149253558,0.276136482501568,0.977208286870888,-4.58347630675756
"DSE",1,0,0,0.214253483772797,-0.185450587648104,0.324448036636163,0.748719170752223,0.977208286870888,-4.66681750359343
"DSEL",1,0,0,-0.0696906040472554,5.00674558722062,-0.200776321019301,0.842751507569306,0.977352337323556,-4.671798107809
"DSG1",1,0,0,0.327280094991771,-7.43697141691953,1.09463822749169,0.285728773339792,0.977208286870888,-4.58696832977349
"DSG2",1,0,0,-2.45904635915663,1.45209485659093,-1.56741272713948,0.131548619706199,0.977208286870888,-4.50340573047699
"DSG3",1,0,0,-0.735940466570793,-6.94189716115789,-1.41390543707,0.171637893209253,0.977208286870888,-4.53283155467595
"DSG4",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"DSN1",1,0,0,-0.0993643615051187,3.29328042203644,-0.378813797665568,0.708523193561763,0.977208286870888,-4.66389876194598
"DSP",1,0,0,0.503492241520799,-5.76709300256468,0.523639478435969,0.60585944484205,0.977208286870888,-4.65399264025688
"DSPP",1,0,0,-1.58065484540611,-1.45196903682938,-0.971218760623773,0.34218764012455,0.977208286870888,-4.60495245924631
"DST",1,0,0,0.146154146851203,4.55393935514962,0.676285857477241,0.50603499797956,0.977208286870888,-4.64029313007451
"DSTN",1,0,0,-0.552990589719442,7.07367045286093,-0.981989631738666,0.336974217912332,0.977208286870888,-4.60345427103379
"DSTYK",1,0,0,-0.483945259683736,4.0297560977068,-1.62520682146345,0.118618054030291,0.977208286870888,-4.49183522066958
"DTD1",1,0,0,-0.23144019656624,4.15183573789975,-0.770465134888132,0.449367508542335,0.977208286870888,-4.63023828237378
"DTHD1",1,0,0,-0.18006207346867,0.3143096872261,-0.13908112990416,0.89067430726147,0.984430319196236,-4.67341176169177
"DTL",1,0,0,-0.398665525374231,4.24558028606863,-0.819376120250076,0.421518921448441,0.977208286870888,-4.62455110807245
"DTNA",1,0,0,0.821236872173541,-0.964606077974742,0.480583768473972,0.635642820915637,0.977208286870888,-4.65725760901984
"DTNB",1,0,0,0.0595517891825308,5.59236004983292,0.284921188172431,0.778417788288496,0.977208286870888,-4.6686611624277
"DTNBP1",1,0,0,0.325159672902263,3.79030088093793,1.182141146213,0.249997178431666,0.977208286870888,-4.5731740616183
"DTWD1",1,0,0,0.163727360845783,2.77464925335513,0.718754831473804,0.479993873319938,0.977208286870888,-4.63590696200195
"DTWD2",1,0,0,0.0533527190164795,1.74624619323312,0.182940047586713,0.856550870113747,0.97952704672956,-4.67232450560639
"DTX1",1,0,0,-0.849109275730146,-0.836532250537879,-0.666540341922574,0.512121316207673,0.977208286870888,-4.64126491609243
"DTX2",1,0,0,0.172477942928491,4.03280769967799,0.772141174969612,0.448395060368866,0.977208286870888,-4.63004859505783
"DTX3",1,0,0,0.169011450985002,5.62020991586349,1.02567578895063,0.316391646568613,0.977208286870888,-4.59723612411973
"DTX3L",1,0,0,-0.41394675925587,1.45839048516744,-0.579714462831021,0.568103742613051,0.977208286870888,-4.64934140097242
"DTX4",1,0,0,-0.531149042261878,1.65243556053804,-0.500648077346942,0.621680735412437,0.977208286870888,-4.65576945663651
"DTYMK",1,0,0,-0.284809029385066,2.67652120026587,-0.886918739692546,0.384889155043571,0.977208286870888,-4.61618971499419
"DULLARD",1,0,0,0.0394875896072175,6.02008883209594,0.23914376853479,0.813248034728217,0.977208286870888,-4.67050124064192
"DUOX1",1,0,0,0.118870529707421,2.21606769881734,0.363147380748716,0.720023597518595,0.977208286870888,-4.66478512385622
"DUOX2",1,0,0,-1.44225887064865,-3.35155405020491,-1.59626291935563,0.124954289801321,0.977208286870888,-4.49766160508201
"DUOXA1",1,0,0,-0.93754266583823,-3.93478911171283,-0.820338197735854,0.42098221170353,0.977208286870888,-4.62443611366686
