"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"C3orf24",1.94607945999264,-4.76280770795574,3.09982944074055,0.00317747094584211,0.998550533682513,-3.96540121590401,"C3orf24"
"POTEH",1.90534854885733,-6.86094153346801,3.0777964229969,0.00338113450482685,0.998550533682513,-3.97416046594711,"POTEH"
"PITX2",0.876847870001778,-7.35390414272358,3.07451037455456,0.00341253838367818,0.998550533682513,-3.97546464852315,"PITX2"
"SCO1",0.701855777304138,-7.39595518153711,3.06960578945681,0.00345991927798546,0.998550533682513,-3.97741013590117,"SCO1"
"CUL1",0.548151387070273,5.96274389742577,3.05765641100323,0.00357795063343462,0.998550533682513,-3.98214467246538,"CUL1"
"CCDC42B",2.13454223808423,-2.89482825017181,3.05386226214189,0.00361621001013611,0.998550533682513,-3.98364636653817,"CCDC42B"
"CTSA",-0.953765328702032,9.04239219744139,-3.04953445754832,0.00366031841514033,0.998550533682513,-3.98535832438059,"CTSA"
"GUCA1C",1.37373331214765,-7.14118694271087,3.04658279322627,0.00369068985659537,0.998550533682513,-3.98652533522131,"GUCA1C"
"NOMO3",-1.03169869593851,5.05424534837458,-3.03709877439218,0.00378988140599503,0.998550533682513,-3.99027184195482,"NOMO3"
"PCDHGA12",1.37553307481719,1.65747149601597,3.0370001499503,0.00379092588904176,0.998550533682513,-3.99031077597396,"PCDHGA12"
"SRGN",-1.7879451194032,2.16218323946102,-3.02197812018279,0.00395320037355511,0.998550533682513,-3.99623474273731,"SRGN"
"TALDO1",2.05187356443757,-5.71118138608363,3.02032407550134,0.0039714598602937,0.998550533682513,-3.99688625093115,"TALDO1"
"CASZ1",-0.757368893827644,4.13117212571796,-3.01556184496703,0.00402447295529829,0.998550533682513,-3.99876117989927,"CASZ1"
"ICAM3",-0.744374842638985,7.29693130718644,-3.0150091565314,0.00403066814819115,0.998550533682513,-3.99897869536434,"ICAM3"
"RUNDC2C",0.475378661941535,5.94666817055825,3.01285280572802,0.00405492446815816,0.998550533682513,-3.99982718206302,"RUNDC2C"
"MAPK8",0.605429324313344,6.97709238642557,3.00218485235776,0.00417694636687696,0.998550533682513,-4.00402097067148,"MAPK8"
"CCDC138",0.484044335059109,3.48172841623161,2.99251272677134,0.00429053525670712,0.998550533682513,-4.00781768041815,"CCDC138"
"GPR160",2.23757747104319,-6.42828318572373,2.9888361918578,0.00433446409385081,0.998550533682513,-4.00925946550825,"GPR160"
"FAM82B",0.46166768952416,3.76879879270117,2.97099767656411,0.00455363174735818,0.998550533682513,-4.01624388445576,"FAM82B"
"PIP5K1A",-0.566481031434894,4.20527112794527,-2.95739057163213,0.00472771620528721,0.998550533682513,-4.02155903528834,"PIP5K1A"
"CCDC80",3.54734576919549,-3.05442567980077,2.95358190134039,0.00477754309045677,0.998550533682513,-4.02304480078429,"CCDC80"
"FAM155A",1.0105171530362,-7.30634243113694,2.9483320383875,0.00484702707393506,0.998550533682513,-4.02509136088391,"FAM155A"
"GRIK1",1.05767378637089,-0.321269052456528,2.94577533258281,0.00488120601350633,0.998550533682513,-4.02608744814296,"GRIK1"
"TRMT2A",0.579174567074718,4.30012721584024,2.94228121260986,0.00492827989088278,0.998550533682513,-4.02744811623402,"TRMT2A"
"SUN1",1.08085103854708,0.21557126666822,2.93901301194877,0.00497269258084403,0.998550533682513,-4.02872014327079,"SUN1"
"PCDHA13",2.67231249654734,-5.89351876686239,2.93699258373721,0.00500033504255616,0.998550533682513,-4.02950619868971,"PCDHA13"
"GPATCH1",0.443510950629411,4.23803407912756,2.9341936273851,0.00503886542881333,0.998550533682513,-4.03059473598369,"GPATCH1"
"MPZL2",-0.970551152654283,2.79810576890221,-2.93201471630646,0.00506905147614437,0.998550533682513,-4.03144180419144,"MPZL2"
"NPHP1",-1.61901776323544,-1.13957223895699,-2.92863367189069,0.00511622506655748,0.998550533682513,-4.03275564037021,"NPHP1"
"GABRA5",0.849140301317105,-7.41583611791212,2.91941066900548,0.00524699385138911,0.998550533682513,-4.03633605337015,"GABRA5"
"CYP46A1",0.936377574827773,1.31248805281572,2.91929935522355,0.00524859094727856,0.998550533682513,-4.03637923411541,"CYP46A1"
"MFAP4",1.86825636594466,1.47793843263502,2.91901472926546,0.00525267673015988,0.998550533682513,-4.03648964251159,"MFAP4"
"PHTF2",0.485588291898245,4.44832168773361,2.91730279560471,0.0052773138965455,0.998550533682513,-4.03715360860554,"PHTF2"
"PTGDR",0.514758164338287,3.61188279190059,2.91575112482141,0.00529973749658079,0.998550533682513,-4.03775526181719,"PTGDR"
"CELP",0.926264878543646,2.12456239739512,2.9153353561535,0.00530576091795467,0.998550533682513,-4.03791644904275,"CELP"
"ARHGEF18",-1.98578827074482,-2.85840573782435,-2.91415153408981,0.00532294636297229,0.998550533682513,-4.03837534064958,"ARHGEF18"
"PTHLH",2.22375477697263,-2.32126750649463,2.88678628034548,0.00573492816789897,0.998550533682513,-4.04895882980639,"PTHLH"
"PTK2B",3.13826754478127,0.271539739516991,2.87609287868991,0.00590381910932809,0.998550533682513,-4.05308171395507,"PTK2B"
"FLNB",1.0817181877844,7.84299888632601,2.87366477142855,0.00594280636259197,0.998550533682513,-4.05401686841576,"FLNB"
"WHSC1",-1.93041016041043,-0.32762153484502,-2.87110157838989,0.00598422183192452,0.998550533682513,-4.0550036412216,"WHSC1"
"MTIF2",0.523043595564818,4.82074584800529,2.87058213035958,0.00599264752686945,0.998550533682513,-4.05520356608819,"MTIF2"
"MOCOS",-2.11221871335582,-2.05723739705382,-2.86244852845795,0.00612602241909228,0.998550533682513,-4.05833176595171,"MOCOS"
"MPP6",1.19773804555132,4.43576020573627,2.86130864912336,0.00614493265606735,0.998550533682513,-4.05876982605645,"MPP6"
"NPR1",1.89003502967985,-5.61800565922761,2.85932934512145,0.00617789737218779,0.998550533682513,-4.05953028126409,"NPR1"
"THOC2",0.57825321422028,2.99301275532043,2.85444665993597,0.00625991964295441,0.998550533682513,-4.06140514233112,"THOC2"
"PCDHB7",2.36417843187577,-5.50588744450002,2.84949221636876,0.00634417850915067,0.998550533682513,-4.06330597688642,"PCDHB7"
"PDE1C",2.66630612633249,-3.68105746577757,2.8472538566399,0.00638258941263334,0.998550533682513,-4.06416422790202,"PDE1C"
"LRRTM2",0.98452944829033,-0.645633870602828,2.84528092020411,0.00641662418323218,0.998550533682513,-4.06492043703303,"LRRTM2"
"PCDHGB7",1.23149245733611,1.0057154338393,2.83505761735393,0.00659569400412194,0.998550533682513,-4.0688348554483,"PCDHGB7"
"SHROOM2",-1.78334602568682,-2.73439745201983,-2.83272104042606,0.0066372658127543,0.998550533682513,-4.06972854654148,"SHROOM2"
"PCDHGA1",1.40585337184449,1.13411618114497,2.83118168574795,0.00666478608727597,0.998550533682513,-4.07031712009828,"PCDHGA1"
"ZSCAN12",1.76991959347724,-6.39849203230458,2.82251005139973,0.00682179994449168,0.998550533682513,-4.07362979395961,"ZSCAN12"
"WDR38",-1.03726643131317,3.9171293780706,-2.8208098846014,0.00685298284022211,0.998550533682513,-4.07427869318088,"WDR38"
"ZFAND3",-0.414808775906976,2.91502281672836,-2.81932841395307,0.0068802621109868,0.998550533682513,-4.07484396594855,"ZFAND3"
"EGR4",2.00915541957746,-4.32938690837906,2.81916384033424,0.00688329870428792,0.998550533682513,-4.07490675193339,"EGR4"
"LSM11",-0.613909977211872,3.16722839490305,-2.8186084745623,0.006893555067862,0.998550533682513,-4.07511861450419,"LSM11"
"F2R",0.783037238370272,1.85875612345665,2.8157040855151,0.00694742337147375,0.998550533682513,-4.07622625356672,"F2R"
"EN1",1.08551534000577,-7.18356175733727,2.81535568012286,0.00695391141453901,0.998550533682513,-4.07635908608226,"EN1"
"MDK",1.41669896823292,2.94160043891279,2.81466526999613,0.00696678487035437,0.998550533682513,-4.07662228678812,"MDK"
"GDPD2",1.90337711133862,-3.24104270721552,2.80663052019888,0.0071182315438737,0.998550533682513,-4.07968297021654,"GDPD2"
"CCDC33",0.952860972639901,1.33744028858546,2.8032134874425,0.00718355705744097,0.998550533682513,-4.08098330505335,"CCDC33"
"TLK1",-0.65025491253177,6.53927553239391,-2.80114340194733,0.00722340129542012,0.998550533682513,-4.08177068179994,"TLK1"
"HSPA4L",0.421986541399243,6.82293541011631,2.79980737648104,0.00724922498731979,0.998550533682513,-4.08227869769439,"HSPA4L"
"PCDHGC3",1.438611847581,-0.781821343721015,2.79150094737215,0.00741170171053538,0.998550533682513,-4.08543444771725,"PCDHGC3"
"RUNX1",0.679159196717223,7.76172212903592,2.79087386219718,0.00742410330411008,0.998550533682513,-4.08567249690875,"RUNX1"
"MT1H",1.92754599812114,-6.32405536886397,2.7889610348326,0.00746205099160254,0.998550533682513,-4.08639846354026,"MT1H"
"SSH1",0.592659768783319,7.17772476279342,2.78686128557187,0.00750391317902009,0.998550533682513,-4.08719508355582,"SSH1"
"NOTCH2",0.596147959639638,2.90590138276663,2.78605186953696,0.00752010815344108,0.998550533682513,-4.08750208576124,"NOTCH2"
"FN1",1.68618029717048,3.93059891565057,2.78072783895824,0.00762743956172138,0.998550533682513,-4.08952030842622,"FN1"
"WFDC2",-1.26388138811646,-6.58252456415242,-2.78004812260967,0.00764124386802526,0.998550533682513,-4.08977783357242,"WFDC2"
"TNNT1",1.13336802371075,-7.11024261713775,2.77628292920681,0.00771812954681453,0.998550533682513,-4.09120378096147,"TNNT1"
"PCDHGC4",1.59798409958869,0.685163945965859,2.7735110161838,0.00777518801278562,0.998550533682513,-4.09225292898913,"PCDHGC4"
"TSPAN10",0.512017385600921,3.8027274757852,2.77321732370108,0.00778125628285392,0.998550533682513,-4.09236405820454,"TSPAN10"
"TMEM186",-0.599817563574017,4.53227099810934,-2.7639734029505,0.00797450237406216,0.998550533682513,-4.09585877020297,"TMEM186"
"OST4",-0.575368695891925,4.80204227055464,-2.75525518057664,0.00816080554601244,0.998550533682513,-4.09914927604256,"OST4"
"SERPINF2",1.08528761104934,2.6945925406515,2.75296389006699,0.00821043059680929,0.998550533682513,-4.1000131897315,"SERPINF2"
"NRP2",1.85122060566963,0.796855882499463,2.74985219403277,0.00827826952421014,0.998550533682513,-4.10118583928469,"NRP2"
"NDST3",-2.86009457913333,-2.69778661803117,-2.74732815659275,0.00833367578957084,0.998550533682513,-4.10213652663951,"NDST3"
"POLB",0.450955977020897,4.42383449750811,2.73851392418614,0.0085298518795217,0.998550533682513,-4.10545289914947,"POLB"
"SPANXN3",0.868327310719584,-7.37944886906173,2.73708017415675,0.00856216177127397,0.998550533682513,-4.10599182852596,"SPANXN3"
"NPY",2.08327257413168,-2.36788522565219,2.73430492313495,0.00862502312386757,0.998550533682513,-4.10703459564741,"NPY"
"RARS",0.382160970235233,5.70949954471424,2.72823438422742,0.0087640089636737,0.998550533682513,-4.10931360851764,"RARS"
"SNX30",0.488830364082013,4.83357730287125,2.72112194185956,0.0089294702918826,0.998550533682513,-4.11198041030231,"SNX30"
"POTEG",1.94284362986689,-6.41123790097381,2.71454020736467,0.00908514076844267,0.998550533682513,-4.11444497338609,"POTEG"
"OR6Y1",0.57762112237368,-7.46907517260691,2.71353908680477,0.00910903665835366,0.998550533682513,-4.11481957314783,"OR6Y1"
"FSTL5",-2.12443699991437,-4.8056152115352,-2.71184093382444,0.00914970231279263,0.998550533682513,-4.11545482251477,"FSTL5"
"MYOT",1.22302052002752,1.11511402821797,2.7112333373145,0.00916429292075038,0.998550533682513,-4.11568206288192,"MYOT"
"PKP3",1.82864831290091,-3.42084851659103,2.71072256755878,0.00917657491168398,0.998550533682513,-4.11587306940094,"PKP3"
"C9orf109",1.83776031719104,-4.93986667255222,2.70999663920276,0.00919405665427717,0.998550533682513,-4.11614450359571,"C9orf109"
"UBA6",0.448402466291692,4.94074515933798,2.70986168517452,0.00919730997829955,0.998550533682513,-4.11619496046299,"UBA6"
"MSL3",-1.9270114039714,-0.487602405357588,-2.70471148481869,0.00932225902566408,0.998550533682513,-4.11811953566424,"MSL3"
"FAM13AOS",0.63189064748131,4.49940392138795,2.69615623907289,0.00953327055007291,0.998550533682513,-4.12131225443369,"FAM13AOS"
"CEP350",0.348220176166097,7.941502464252,2.69491374109018,0.00956427852383649,0.998550533682513,-4.12177549367712,"CEP350"
"FGFR2",2.92982098136795,-0.978532848278355,2.69345308880915,0.00960084923230714,0.998550533682513,-4.12231992189478,"FGFR2"
"ELP3",0.395163619451883,6.12608563097495,2.68939515128672,0.00970312380082441,0.998550533682513,-4.12383160966731,"ELP3"
"DNAJC5G",-1.98340102285784,-3.03540051141865,-2.68817247830101,0.00973413507942904,0.998550533682513,-4.12428684895856,"DNAJC5G"
"RAB42",0.880607586546417,-2.39329891663608,2.68731211757976,0.00975601135962252,0.998550533682513,-4.12460712183122,"RAB42"
"AKT2",-0.336775265197119,7.53983985350342,-2.68498288337472,0.00981546317808412,0.998550533682513,-4.12547391401125,"AKT2"
"CYP4A11",1.43727947150589,0.178705061851751,2.68173636255232,0.00989888283081164,0.998550533682513,-4.12668139059496,"CYP4A11"
"NAPA",-0.409518209096878,6.06574724357735,-2.67920871658001,0.00996428083962938,0.998550533682513,-4.12762095431405,"NAPA"
"TBXA2R",1.09802439123068,-7.1105669047935,2.67822147047083,0.00998993142535808,0.998550533682513,-4.12798779930328,"TBXA2R"
"TMEM18",-1.5402618306955,0.998777433045124,-2.67475451540253,0.0100804903625951,0.998550533682513,-4.12927548919682,"TMEM18"
"C11orf80",-1.0759842120542,2.55295730826534,-2.67351332914366,0.0101130935075686,0.998550533682513,-4.12973627012764,"C11orf80"
"SPATA4",0.974066393099879,-7.26595066649503,2.66572057072543,0.0103200109969404,0.998550533682513,-4.13262663640784,"SPATA4"
"PDE2A",1.4950041584076,0.959133298886975,2.66544177501894,0.0103274851377722,0.998550533682513,-4.13272995843907,"PDE2A"
"COL2A1",2.45987169671068,0.952151120518032,2.66234393395756,0.0104108686564105,0.998550533682513,-4.13387762852033,"COL2A1"
"ALKBH1",1.19744939510789,1.20404677953475,2.66118037974651,0.0104423467228227,0.998550533682513,-4.1343085085045,"ALKBH1"
"C14orf39",2.19292436128034,-6.40499597957305,2.6609436623005,0.0104487613962305,0.998550533682513,-4.13439615570054,"C14orf39"
"CXorf23",1.94462061603142,-6.02979195409972,2.66003008005226,0.0104735519261897,0.998550533682513,-4.13473437975921,"CXorf23"
"MIOS",0.388525045262869,4.93887827643917,2.65596134153353,0.0105846151309655,0.998550533682513,-4.13623993169315,"MIOS"
"FLJ45244",1.07048001104058,-6.75103067228156,2.65279320775071,0.0106718407982291,0.998550533682513,-4.13741136562008,"FLJ45244"
"URB1",0.607623835043449,2.6926050882477,2.6501312411132,0.0107456390448826,0.998550533682513,-4.13839505265924,"URB1"
"COL14A1",1.89769931267493,0.867492010265848,2.64712085986059,0.0108296593753672,0.998550533682513,-4.13950684131315,"COL14A1"
"XKR3",2.85404627147389,-0.556564621318954,2.64187831517702,0.0109774169744938,0.998550533682513,-4.14144135878052,"XKR3"
"DCHS1",1.46572791191032,3.50968560212697,2.63568721974744,0.0111542837992765,0.998550533682513,-4.1437231861578,"DCHS1"
"KIAA0802",-1.7590593938763,0.673026823060655,-2.63393507840465,0.0112048100930559,0.998550533682513,-4.1443684316564,"KIAA0802"
"RAB21",-1.95613369441805,0.401188539858436,-2.63158496247061,0.0112729088602948,0.998550533682513,-4.14523351693983,"RAB21"
"CCNA1",-2.33753813361714,2.73283327900285,-2.63139121597276,0.0112785398644509,0.998550533682513,-4.14530481666696,"CCNA1"
"NOS2",2.21227671569836,-4.82868499478127,2.62869427989765,0.0113571905997718,0.998550533682513,-4.1462970025922,"NOS2"
"AKAP2",1.68185788842805,-2.25865972438184,2.62840685220356,0.0113656023607371,0.998550533682513,-4.14640271233414,"AKAP2"
"C3orf50",3.04915003408228,-3.28800832028722,2.62580570481818,0.0114419861224596,0.998550533682513,-4.14735906815104,"C3orf50"
"GSK3A",-0.322832502760057,5.86902564683869,-2.62543368663806,0.0114529488711828,0.998550533682513,-4.14749580414087,"GSK3A"
"DIRC3",0.763150586671484,-7.26918190311962,2.62357664228812,0.0115078165854432,0.998550533682513,-4.14817820401991,"DIRC3"
"CYB5R3",-0.355262438931342,6.87658359932991,-2.62309797138975,0.0115219981597294,0.998550533682513,-4.14835405577412,"CYB5R3"
"OR1E2",0.735901885140637,-7.43803972892712,2.62238163238057,0.0115432509675686,0.998550533682513,-4.14861718767066,"OR1E2"
"MYOD1",0.437981184403837,-7.496455552601,2.61190066821635,0.0118583315484264,0.998550533682513,-4.15246258315618,"MYOD1"
"STAG3L2",0.79084617199766,2.80421678844976,2.60690914824766,0.0120111321099901,0.998550533682513,-4.15429092349705,"STAG3L2"
"TEX101",0.841590277943167,3.7573459632076,2.60011271049302,0.0122220756765976,0.998550533682513,-4.15677724190209,"TEX101"
"CD274",2.24880985067488,-1.11074586249515,2.59622348132885,0.0123443028090711,0.998550533682513,-4.15819838884189,"CD274"
"PPP1R9A",2.67541701042515,1.29194003773482,2.59517006965911,0.0123775998776704,0.998550533682513,-4.15858310594182,"PPP1R9A"
"NXF3",-2.13867441752894,1.52035026466132,-2.59279232541213,0.0124530589205114,0.998550533682513,-4.15945116054098,"NXF3"
"RXFP2",3.2380044434474,-0.150155864232835,2.59252952407305,0.0124614247708333,0.998550533682513,-4.15954707521835,"RXFP2"
"FZD4",1.501878300539,-5.99659402471972,2.5922666055557,0.0124697994810431,0.998550533682513,-4.15964302718514,"FZD4"
"C4orf17",-1.37887763215208,-6.31324413599534,-2.59111899018015,0.0125064144718878,0.998550533682513,-4.16006178460912,"C4orf17"
"C11orf59",-0.441610884435135,5.24449164078976,-2.59064871880582,0.0125214469170496,0.998550533682513,-4.16023335341607,"C11orf59"
"GREB1L",1.56507074697759,-1.08699667569137,2.5843651677457,0.0127238908367603,0.998550533682513,-4.16252409121056,"GREB1L"
"FILIP1",0.743201859846725,1.69198083472962,2.58355524293986,0.0127502010395789,0.998550533682513,-4.16281912955443,"FILIP1"
"ST6GALNAC1",-2.48822746758051,-5.08477799355261,-2.5832547055535,0.0127599765300395,0.998550533682513,-4.1629285956123,"ST6GALNAC1"
"ARF3",-0.449238942397809,6.25501046148881,-2.58221968735817,0.0127936945634704,0.998550533682513,-4.16330552971312,"ARF3"
"DUSP28",2.54974170416893,0.826213491291516,2.58190032284526,0.012804114961562,0.998550533682513,-4.16342181898282,"DUSP28"
"NPY6R",0.74533635640475,-7.43618983260082,2.58088138710004,0.0128374130855176,0.998550533682513,-4.16379278663984,"NPY6R"
"FAM47E",-1.60795979730799,-3.80677521551158,-2.58046162909447,0.0128511534299581,0.998550533682513,-4.16394558534704,"FAM47E"
"DHX36",0.348747664518718,6.13477968550217,2.57998778724458,0.0128666802579814,0.998550533682513,-4.16411805452793,"DHX36"
"TMEM26",-1.37109011366132,-3.40627367674202,-2.57829025267923,0.0129224454337694,0.998550533682513,-4.16473577657478,"TMEM26"
"MLLT4",0.938592193285519,5.06220027631942,2.57649154427556,0.0129817744912224,0.998550533682513,-4.16539006344621,"MLLT4"
"TNNC1",0.612662514819418,3.74835396502216,2.57647379226215,0.0129823612629964,0.998550533682513,-4.16539651951548,"TNNC1"
"KIF26B",1.31903826682767,0.79253878299252,2.57577732110978,0.0130054013731054,0.998550533682513,-4.16564979287616,"KIF26B"
"LIPC",1.87468012514054,0.260661901269038,2.5757375349564,0.0130067186715154,0.998550533682513,-4.1656642600295,"LIPC"
"MTERFD2",0.674734997039674,3.28657633593037,2.57282128267629,0.0131036058968125,0.998550533682513,-4.16672433005802,"MTERFD2"
"C9orf5",0.7620386765641,-7.36828296030997,2.57090255788012,0.0131677101598912,0.998550533682513,-4.16742142202146,"C9orf5"
"PLAT",1.72772114535199,-2.64727508104542,2.5697576720241,0.0132060965322041,0.998550533682513,-4.16783722946412,"PLAT"
"ASB9",2.34374740481184,-1.39027019085176,2.56934672407435,0.0132198998614593,0.998550533682513,-4.1679864546032,"ASB9"
"USP16",0.565821379834281,3.90635473042759,2.56832629991583,0.0132542317222174,0.998550533682513,-4.16835693646544,"USP16"
"USH2A",0.765419419926496,-7.38761447045869,2.56444537480277,0.0133855471190159,0.998550533682513,-4.16976520342695,"USH2A"
"GTF2F2",0.395076698962601,3.60721963621513,2.56336261296397,0.0134223942973153,0.998550533682513,-4.1701578869773,"GTF2F2"
"FLRT2",1.48890546924363,-6.62584090922214,2.56280450628597,0.0134414231170583,0.998550533682513,-4.17036025763002,"FLRT2"
"GREM1",2.17119058926119,-6.53011746822761,2.56270430822079,0.0134448420000107,0.998550533682513,-4.1703965869907,"GREM1"
"LMAN1",1.53240183325682,-4.01766552389357,2.56197869772606,0.0134696243668309,0.998550533682513,-4.17065965131248,"LMAN1"
"OR2G3",-1.80942932410163,-5.78780284468958,-2.55877098175908,0.0135796790393787,0.998550533682513,-4.17182207228399,"OR2G3"
"GPR126",1.90891279021313,2.17560447606676,2.5532208730257,0.0137720340889201,0.998550533682513,-4.17383136320751,"GPR126"
"ADAR",-0.783242509759905,4.2691416272626,-2.55302117327724,0.0137790012306899,0.998550533682513,-4.17390361327091,"ADAR"
"KLHL1",-0.864999121821551,2.03973689036108,-2.55062406846451,0.013862882198846,0.998550533682513,-4.17477061648517,"KLHL1"
"LOC100130274",0.952108182589069,-6.99128930286731,2.55053141963858,0.0138661335257491,0.998550533682513,-4.17480411701688,"LOC100130274"
"KRT39",1.65323880603661,-6.78424659795854,2.5447354443087,0.0140709157580038,0.998550533682513,-4.17689846723979,"KRT39"
