"tf","target","mor","likelihood","state","mor_cytoscape"
"E2F1","NOL9",0.4405134646505,1,"activation",0.4405134646505
"E2F1","NPAT",-0.967525571459988,1,"inhibition",0.967525571459988
"E2F1","NTNG2",0.51913186840595,1,"activation",0.51913186840595
"E2F1","OCA2",-0.00605365482945215,1,"inhibition",0.00605365482945215
"E2F1","OSR1",0.863912109992406,1,"activation",0.863912109992406
"E2F1","PAX2",0.356075424252577,1,"activation",0.356075424252577
"E2F1","PCBD2",0.938388095707361,1,"activation",0.938388095707361
"E2F1","PCNA",0.999815617566788,1,"activation",0.999815617566788
"E2F1","PCSK6",-0.375912660068258,1,"inhibition",0.375912660068258
"E2F1","PDK4",-0.0118192639068219,1,"inhibition",0.0118192639068219
"E2F1","PDPN",0.37406808011632,1,"activation",0.37406808011632
"E2F1","PDXK",0.596678316142287,1,"activation",0.596678316142287
"E2F1","PEG3",0.37406808011632,1,"activation",0.37406808011632
"E2F1","PHLDB1",-0.0236676481494052,1,"inhibition",0.0236676481494052
"E2F1","PIGU",0.413716195533704,1,"activation",0.413716195533704
"E2F1","PIK3R5",-0.0504483780903149,1,"inhibition",0.0504483780903149
"E2F1","PLAUR",0.967691906342122,1,"activation",0.967691906342122
"E2F1","PLEKHB1",-0.912148309296323,1,"inhibition",0.912148309296323
"E2F1","PLEKHF2",-0.206365342744097,1,"inhibition",0.206365342744097
"E2F1","PLK1",-0.232540174216412,1,"inhibition",0.232540174216412
"E2F1","PLK4",0.995963935630472,1,"activation",0.995963935630472
"E2F1","PNRC2",-0.386463369067319,1,"inhibition",0.386463369067319
"E2F1","POLA1",0.842461785803167,1,"activation",0.842461785803167
"E2F1","POLA2",0.997100798937548,1,"activation",0.997100798937548
"E2F1","POLD1",0.999884785869966,1,"activation",0.999884785869966
"E2F1","POLE2",0.997679433553534,1,"activation",0.997679433553534
"E2F1","POLR3A",0.453445552961912,1,"activation",0.453445552961912
"E2F1","POU2AF1",-0.0243035527212467,1,"inhibition",0.0243035527212467
"E2F1","PPARG",0.454743967552676,1,"activation",0.454743967552676
"E2F1","PPP1R13B",-0.713622898410384,1,"inhibition",0.713622898410384
"E2F1","PPP2R2D",-0.00546706306154536,1,"inhibition",0.00546706306154536
"E2F1","PRDM1",0.287617375338388,1,"activation",0.287617375338388
"E2F1","PRIM2",0.716664097081647,1,"activation",0.716664097081647
"E2F1","PRKDC",0.995418441225496,1,"activation",0.995418441225496
"E2F1","PTPRO",0.573210535481118,1,"activation",0.573210535481118
"E2F1","RAB40C",0.92426809178496,1,"activation",0.92426809178496
"E2F1","RACGAP1",0.996420452945363,1,"activation",0.996420452945363
"E2F1","RAD18",0.932235759590624,1,"activation",0.932235759590624
"E2F1","RAD51",-0.178680637780656,1,"inhibition",0.178680637780656
"E2F1","RALGDS",-0.992571895424571,1,"inhibition",0.992571895424571
"E2F1","RASGEF1B",-0.00451737009310529,1,"inhibition",0.00451737009310529
"E2F1","RASGRP1",-0.607571975558537,1,"inhibition",0.607571975558537
"E2F1","RASSF8",0.785856031063908,1,"activation",0.785856031063908
"E2F1","RB1",-0.304963310989999,1,"inhibition",0.304963310989999
"E2F1","RBM38",-0.993981266150197,1,"inhibition",0.993981266150197
"E2F1","RELA",-0.245283360702773,1,"inhibition",0.245283360702773
"E2F1","RFC2",0.354890774532119,1,"activation",0.354890774532119
"E2F1","RNF128",0.430242868547339,1,"activation",0.430242868547339
"E2F1","RRM1",-0.922639652970084,1,"inhibition",0.922639652970084
"E2F1","RRM2",0.999700211828425,1,"activation",0.999700211828425
"E2F1","RRP1B",0.959772920804627,1,"activation",0.959772920804627
"E2F1","RTN4",-0.00660324056771806,1,"inhibition",0.00660324056771806
"E2F1","RXRG",-0.0273639565054548,1,"inhibition",0.0273639565054548
"E2F1","SAFB",-0.256211277673701,1,"inhibition",0.256211277673701
"E2F1","SCARF1",0.389981021668456,1,"activation",0.389981021668456
"E2F1","SCN8A",0.305877953832818,1,"activation",0.305877953832818
"E2F1","SEPHS1",0.861090652075319,1,"activation",0.861090652075319
"E2F1","SERPINE1",-0.357661134157552,1,"inhibition",0.357661134157552
"E2F1","SEZ6L2",-0.996756691388255,1,"inhibition",0.996756691388255
"E2F1","SIAH1",0.304785521939027,1,"activation",0.304785521939027
"E2F1","SKP2",0.319160950361074,1,"activation",0.319160950361074
"E2F1","SLC14A2",0.558759006120644,1,"activation",0.558759006120644
"E2F1","SLC35F3",0.747379007674567,1,"activation",0.747379007674567
"E2F1","SLC6A19",-0.00297504330257612,1,"inhibition",0.00297504330257612
"E2F1","SMARCA5",0.521777032982932,1,"activation",0.521777032982932
"E2F1","SNTB2",0.609588259702292,1,"activation",0.609588259702292
"E2F1","SOCS2",0.453445552961912,1,"activation",0.453445552961912
"E2F1","SP110",-0.981265360352832,1,"inhibition",0.981265360352832
"E2F1","SP3",-0.945888838010202,1,"inhibition",0.945888838010202
"E2F1","SPOCK1",0.623658853534907,1,"activation",0.623658853534907
"E2F1","SSTR1",0.764046760997639,1,"activation",0.764046760997639
"E2F1","ST13",0.332756756881304,1,"activation",0.332756756881304
"E2F1","STAM",-0.905203565461384,1,"inhibition",0.905203565461384
"E2F1","STX11",-0.00255714435635747,1,"inhibition",0.00255714435635747
"E2F1","SUCLG1",0.816074050105623,1,"activation",0.816074050105623
"E2F1","SYNE2",-0.10346902882436,1,"inhibition",0.10346902882436
"E2F1","TAF5L",-0.0064150190706433,1,"inhibition",0.0064150190706433
"E2F1","TBC1D16",0.399909440492013,1,"activation",0.399909440492013
"E2F1","TERT",-0.39176791717555,1,"inhibition",0.39176791717555
"E2F1","TGFB2",-0.843800870746259,1,"inhibition",0.843800870746259
"E2F1","THBS1",-0.00255714435635747,1,"inhibition",0.00255714435635747
"E2F1","THOC5",-0.01761596773163,1,"inhibition",0.01761596773163
"E2F1","TK1",0.975223203700739,1,"activation",0.975223203700739
"E2F1","TMBIM1",-0.10816580040584,1,"inhibition",0.10816580040584
"E2F1","TMCO5A",-0.00335523269053735,1,"inhibition",0.00335523269053735
"E2F1","TMEM132A",0.865306569570618,1,"activation",0.865306569570618
"E2F1","TMEM47",0.784893191671129,1,"activation",0.784893191671129
"E2F1","TNFSF11",0.37406808011632,1,"activation",0.37406808011632
"E2F1","TOP1",0.504591967081911,1,"activation",0.504591967081911
"E2F1","TOP2A",0.905999725893122,1,"activation",0.905999725893122
"E2F1","TOR1B",0.835330602912841,1,"activation",0.835330602912841
"E2F1","TP53",0.368025031930376,1,"activation",0.368025031930376
"E2F1","TP53BP2",-0.835985614771289,1,"inhibition",0.835985614771289
"E2F1","TP73",0.844015773908265,1,"activation",0.844015773908265
"E2F1","TRERF1",0.560075425135154,1,"activation",0.560075425135154
"E2F1","TRIT1",0.999682514285136,1,"activation",0.999682514285136
"E2F1","TRPM2",0.977768649412033,1,"activation",0.977768649412033
"E2F1","TSNARE1",0.297202022503209,1,"activation",0.297202022503209
"E2F1","TXNDC15",0.936518346432132,1,"activation",0.936518346432132
"E2F1","TYMS",-0.0130273213400668,1,"inhibition",0.0130273213400668
"E2F1","UBN1",0.50063097571757,1,"activation",0.50063097571757
"E2F1","UBP1",-0.943050910016314,1,"inhibition",0.943050910016314
"E2F1","UHRF1",0.999939904296449,1,"activation",0.999939904296449
"E2F1","ULK1",0.459946314671285,1,"activation",0.459946314671285
"E2F1","UTRN",-0.75682757110458,1,"inhibition",0.75682757110458
"E2F1","VCP",-0.00425808972048566,1,"inhibition",0.00425808972048566
"E2F1","VEGFA",0.819529828766806,1,"activation",0.819529828766806
"E2F1","WDR25",-0.979092762159706,1,"inhibition",0.979092762159706
"E2F1","WWOX",0.388747030524009,1,"activation",0.388747030524009
"E2F1","XRCC1",-0.423925938888082,1,"inhibition",0.423925938888082
"E2F1","YME1L1",-0.965536158971229,1,"inhibition",0.965536158971229
"E2F1","ZEB1",0.389981021668456,1,"activation",0.389981021668456
"E2F1","ZMYM2",-0.386463369067319,1,"inhibition",0.386463369067319
"E2F1","ZNF292",-0.010567214757778,1,"inhibition",0.010567214757778
"E2F1","ZNF350",-0.193106408387531,1,"inhibition",0.193106408387531
"E2F1","ZNF616",-0.0280902943455432,1,"inhibition",0.0280902943455432
"E2F1","ZNF654",-0.893340894201636,1,"inhibition",0.893340894201636
"E2F2","ASF1B",0.987585665151956,1,"activation",0.987585665151956
"E2F2","CDC6",0.933427157528617,1,"activation",0.933427157528617
"E2F2","CDCA4",0.822940624077618,1,"activation",0.822940624077618
"E2F2","CDCA7",0.353708039260973,1,"activation",0.353708039260973
"E2F2","CDT1",0.855316819481116,1,"activation",0.855316819481116
"E2F2","E2F1",0.875422673860601,1,"activation",0.875422673860601
"E2F2","MAP3K5",-0.429328921659991,1,"inhibition",0.429328921659991
"E2F2","MCM10",0.94672567385951,1,"activation",0.94672567385951
"E2F2","MCM5",0.739880520653522,1,"activation",0.739880520653522
"E2F2","MCM6",0.454743967552676,1,"activation",0.454743967552676
"E2F2","MCM7",0.723404910309109,1,"activation",0.723404910309109
"E2F2","MYCN",-0.362846100771236,1,"inhibition",0.362846100771236
"E2F2","PLK1",-0.870748718430927,1,"inhibition",0.870748718430927
"E2F2","PLK4",0.975389587118967,1,"activation",0.975389587118967
"E2F3","AURKA",0.941282590600305,1,"activation",0.941282590600305
"E2F3","CDC6",0.354890774532119,1,"activation",0.354890774532119
"E2F3","CDKN1A",-0.033688067803134,1,"inhibition",0.033688067803134
"E2F3","CDKN2A",0.439225798073508,1,"activation",0.439225798073508
"E2F3","E2F1",-0.0104197537655897,1,"inhibition",0.0104197537655897
"E2F3","MAP3K5",-0.187605570661362,1,"inhibition",0.187605570661362
"E2F3","MCM5",0.325920523356802,1,"activation",0.325920523356802
"E2F3","MCM6",0.42004719771999,1,"activation",0.42004719771999
"E2F3","MCM7",0.444382722956613,1,"activation",0.444382722956613
"E2F3","MYCN",0.996616788884596,1,"activation",0.996616788884596
"E2F3","PLK1",0.868063095830057,1,"activation",0.868063095830057
"E2F3","TP53BP2",0.872117365680681,1,"activation",0.872117365680681
"E2F3","TP73",0.817807561171451,1,"activation",0.817807561171451
"E2F4","ACTG1",0.715532499070394,1,"activation",0.715532499070394
"E2F4","ACTR5",-0.131468168007079,1,"inhibition",0.131468168007079
"E2F4","ADARB1",0.84936711463526,1,"activation",0.84936711463526
"E2F4","AKR7A2",-0.202516767216652,1,"inhibition",0.202516767216652
"E2F4","ALDH5A1",0.565336162630475,1,"activation",0.565336162630475
"E2F4","ANLN",0.856048135858741,1,"activation",0.856048135858741
"E2F4","APRT",-0.260659098101035,1,"inhibition",0.260659098101035
"E2F4","ASF1B",0.936518346432132,1,"activation",0.936518346432132
"E2F4","AURKB",0.974718030027814,1,"activation",0.974718030027814
"E2F4","BACH1",-0.977819028654095,1,"inhibition",0.977819028654095
"E2F4","BARD1",-0.0924545823959363,1,"inhibition",0.0924545823959363
"E2F4","BCL11A",-0.113034016653626,1,"inhibition",0.113034016653626
"E2F4","BIRC5",0.885558872948141,1,"activation",0.885558872948141
"E2F4","BRCA1",0.645087507798708,1,"activation",0.645087507798708
"E2F4","BUB3",0.657486699211662,1,"activation",0.657486699211662
"E2F4","CALM1",0.767097322889518,1,"activation",0.767097322889518
"E2F4","CALR",-0.65609210325287,1,"inhibition",0.65609210325287
"E2F4","CAV1",-0.114278242726299,1,"inhibition",0.114278242726299
"E2F4","CBX5",-0.0510749982328869,1,"inhibition",0.0510749982328869
"E2F4","CCNA2",0.995595776710769,1,"activation",0.995595776710769
"E2F4","CCNB1",-0.0178565632966413,1,"inhibition",0.0178565632966413
"E2F4","CCND1",0.983374940162276,1,"activation",0.983374940162276
"E2F4","CDC25A",0.56796332394848,1,"activation",0.56796332394848
"E2F4","CDC25C",0.988620591030442,1,"activation",0.988620591030442
"E2F4","CDC37L1",-0.0139597804651003,1,"inhibition",0.0139597804651003
"E2F4","CDC45",0.763024610051196,1,"activation",0.763024610051196
"E2F4","CDC6",0.842461785803167,1,"activation",0.842461785803167
"E2F4","CDCA4",0.904416941982571,1,"activation",0.904416941982571
"E2F4","CDCA7",-0.245283360702773,1,"inhibition",0.245283360702773
"E2F4","CDK1",-0.774750099517338,1,"inhibition",0.774750099517338
"E2F4","CDK2",0.399909440492013,1,"activation",0.399909440492013
"E2F4","CDKN2C",0.695952345841426,1,"activation",0.695952345841426
"E2F4","CDT1",0.686523380947882,1,"activation",0.686523380947882
"E2F4","CENPE",0.94990335200229,1,"activation",0.94990335200229
"E2F4","CENPO",0.767097322889518,1,"activation",0.767097322889518
"E2F4","CHEK1",0.359640762326219,1,"activation",0.359640762326219
"E2F4","CIB2",0.709840259549355,1,"activation",0.709840259549355
"E2F4","CKS2",0.427686637660834,1,"activation",0.427686637660834
"E2F4","CREG1",0.54028892786529,1,"activation",0.54028892786529
"E2F4","CSE1L",-0.307391216050174,1,"inhibition",0.307391216050174
"E2F4","CTH",0.445674511626227,1,"activation",0.445674511626227
"E2F4","CUTC",-0.83464996446097,1,"inhibition",0.83464996446097
"E2F4","CUX1",-0.605061309165972,1,"inhibition",0.605061309165972
"E2F4","CYP27B1",-0.206365342744097,1,"inhibition",0.206365342744097
"E2F4","DBF4",0.329329160041156,1,"activation",0.329329160041156
"E2F4","DDX11",0.469081436809097,1,"activation",0.469081436809097
"E2F4","DERL2",-0.00571156314232085,1,"inhibition",0.00571156314232085
"E2F4","DHFR",-0.440160441093363,1,"inhibition",0.440160441093363
"E2F4","DHPS",-0.0145487541099407,1,"inhibition",0.0145487541099407
"E2F4","DIRAS3",-0.0363833404118777,1,"inhibition",0.0363833404118777
"E2F4","DLEU1",-0.008547770531805,1,"inhibition",0.008547770531805
"E2F4","DUT",-0.10816580040584,1,"inhibition",0.10816580040584
"E2F4","E2F1",0.863210818187409,1,"activation",0.863210818187409
"E2F4","E2F2",0.997171103026383,1,"activation",0.997171103026383
"E2F4","E2F3",-0.508020950567536,1,"inhibition",0.508020950567536
"E2F4","E2F8",0.89617876484666,1,"activation",0.89617876484666
"E2F4","EIF2B2",-0.0628299130408585,1,"inhibition",0.0628299130408585
"E2F4","EIF4H",-0.193106408387531,1,"inhibition",0.193106408387531
"E2F4","EPAS1",0.924706049393701,1,"activation",0.924706049393701
"E2F4","EXOSC9",-0.160115587236793,1,"inhibition",0.160115587236793
"E2F4","FAM173A",-0.0387767142169182,1,"inhibition",0.0387767142169182
"E2F4","FANCC",0.586280621161676,1,"activation",0.586280621161676
"E2F4","FBXO5",0.861800092713553,1,"activation",0.861800092713553
"E2F4","FDFT1",-0.324629462058558,1,"inhibition",0.324629462058558
"E2F4","FEN1",0.832088387173626,1,"activation",0.832088387173626
"E2F4","FOXM1",0.985771811619541,1,"activation",0.985771811619541
"E2F4","FST",-0.480919827521245,1,"inhibition",0.480919827521245
"E2F4","GABPA",-0.906791222884368,1,"inhibition",0.906791222884368
"E2F4","GADD45A",0.515164666236075,1,"activation",0.515164666236075
"E2F4","GINS1",-0.00971094535018243,1,"inhibition",0.00971094535018243
"E2F4","GMNN",-0.00500742159662541,1,"inhibition",0.00500742159662541
"E2F4","GNAS",-0.397090298132316,1,"inhibition",0.397090298132316
"E2F4","GNPTG",-0.804333091058883,1,"inhibition",0.804333091058883
"E2F4","H2AFZ",-0.00335523269053735,1,"inhibition",0.00335523269053735
"E2F4","HAGHL",0.996854647872382,1,"activation",0.996854647872382
"E2F4","HCFC1",-0.175195842388852,1,"inhibition",0.175195842388852
"E2F4","HIST1H2BJ",0.94990335200229,1,"activation",0.94990335200229
"E2F4","HIST1H3B",0.982169871152519,1,"activation",0.982169871152519
"E2F4","HIST2H2BE",0.596678316142287,1,"activation",0.596678316142287
"E2F4","HLTF",-0.134283569714928,1,"inhibition",0.134283569714928
"E2F4","HMGB1",-0.254003658478506,1,"inhibition",0.254003658478506
"E2F4","HMGB3",-0.130077792602191,1,"inhibition",0.130077792602191
"E2F4","HMGN2",-0.00650848819358503,1,"inhibition",0.00650848819358503
"E2F4","HMMR",0.983257821302199,1,"activation",0.983257821302199
"E2F4","HNRNPD",-0.043993121363963,1,"inhibition",0.043993121363963
"E2F4","ID3",0.985256276167338,1,"activation",0.985256276167338
"E2F4","IFNAR2",-0.00367014739433845,1,"inhibition",0.00367014739433845
"E2F4","IKBKG",-0.171759705845636,1,"inhibition",0.171759705845636
"E2F4","INSIG1",0.801801953338598,1,"activation",0.801801953338598
"E2F4","ITGB3BP",0.983021353482905,1,"activation",0.983021353482905
"E2F4","JUN",-0.319662020627797,1,"inhibition",0.319662020627797
"E2F4","KATNAL1",-0.801213535433408,1,"inhibition",0.801213535433408
"E2F4","KDM6A",0.790629000891997,1,"activation",0.790629000891997
"E2F4","KHDRBS1",-0.860753916014573,1,"inhibition",0.860753916014573
"E2F4","KIAA0101",0.860378488281921,1,"activation",0.860378488281921
"E2F4","KLF10",-0.771251354908843,1,"inhibition",0.771251354908843
"E2F4","KLHL21",0.495354055652318,1,"activation",0.495354055652318
"E2F4","LGALS1",0.344316217072951,1,"activation",0.344316217072951
"E2F4","LIN54",0.421317307753295,1,"activation",0.421317307753295
"E2F4","LUC7L",-0.674505114657207,1,"inhibition",0.674505114657207
"E2F4","MAD2L1",-0.00259628034308953,1,"inhibition",0.00259628034308953
"E2F4","MAP3K5",-0.0227424499515145,1,"inhibition",0.0227424499515145
"E2F4","MAP3K7",-0.128698916141092,1,"inhibition",0.128698916141092
"E2F4","MAPRE1",-0.297734090599999,1,"inhibition",0.297734090599999
"E2F4","MBP",-0.632252178324183,1,"inhibition",0.632252178324183
"E2F4","MCM10",0.846325873796522,1,"activation",0.846325873796522
"E2F4","MCM3",-0.459170460729127,1,"inhibition",0.459170460729127
"E2F4","MCM5",0.545572466384646,1,"activation",0.545572466384646
"E2F4","MCM6",0.300438424542448,1,"activation",0.300438424542448
"E2F4","MCM7",0.565336162630475,1,"activation",0.565336162630475
"E2F4","MCM8",0.507233942992818,1,"activation",0.507233942992818
"E2F4","METTL3",-0.00904757114539686,1,"inhibition",0.00904757114539686
"E2F4","MFAP1",-0.0504483780903149,1,"inhibition",0.0504483780903149
"E2F4","MKI67",-0.796456479159586,1,"inhibition",0.796456479159586
"E2F4","MLH1",-0.118076922180995,1,"inhibition",0.118076922180995
"E2F4","MSH2",-0.669958981529662,1,"inhibition",0.669958981529662
"E2F4","MTHFD1",-0.00226362490243338,1,"inhibition",0.00226362490243338
"E2F4","MYBL2",0.903349873652684,1,"activation",0.903349873652684
"E2F4","MYC",-0.0382869771394683,1,"inhibition",0.0382869771394683
"E2F4","NAP1L4",0.430242868547339,1,"activation",0.430242868547339
"E2F4","NASP",-0.574392203734142,1,"inhibition",0.574392203734142
"E2F4","NCL",-0.010567214757778,1,"inhibition",0.010567214757778
"E2F4","NDC80",0.924706049393701,1,"activation",0.924706049393701
"E2F4","NEK2",0.935373651232812,1,"activation",0.935373651232812
"E2F4","NFE2L1",0.699453631132024,1,"activation",0.699453631132024
"E2F4","NFKB2",0.369230079208225,1,"activation",0.369230079208225
"E2F4","NPAT",0.31137376038363,1,"activation",0.31137376038363
"E2F4","NUSAP1",0.979521682252581,1,"activation",0.979521682252581
"E2F4","NXT1",-0.556093058203025,1,"inhibition",0.556093058203025
"E2F4","OGFR",-0.0201631158919969,1,"inhibition",0.0201631158919969
"E2F4","P4HA2",0.969342422532226,1,"activation",0.969342422532226
"E2F4","PARK7",-0.00740945629915396,1,"inhibition",0.00740945629915396
"E2F4","PCNA",0.772128303900602,1,"activation",0.772128303900602
"E2F4","PCNT",-0.679012362030568,1,"inhibition",0.679012362030568
"E2F4","PDXK",0.916968916464609,1,"activation",0.916968916464609
"E2F4","PDXP",-0.00383792003230424,1,"inhibition",0.00383792003230424
"E2F4","PGRMC1",-0.00709682946740361,1,"inhibition",0.00709682946740361
"E2F4","PIGQ",0.989576641741457,1,"activation",0.989576641741457
"E2F4","PIM2",0.889785857619125,1,"activation",0.889785857619125
"E2F4","PKN2",-0.921980046834432,1,"inhibition",0.921980046834432
"E2F4","PLCG1",0.786816126456832,1,"activation",0.786816126456832
"E2F4","PLK1",-0.835985614771289,1,"inhibition",0.835985614771289
"E2F4","PLK4",0.755795981080842,1,"activation",0.755795981080842
"E2F4","PLSCR1",-0.0198938555759616,1,"inhibition",0.0198938555759616
"E2F4","POLA2",0.912120198243636,1,"activation",0.912120198243636
"E2F4","POLD1",-0.0032560828216977,1,"inhibition",0.0032560828216977
"E2F4","POLD2",-0.00345724161658684,1,"inhibition",0.00345724161658684
"E2F4","POLE2",0.444382722956613,1,"activation",0.444382722956613
"E2F4","POLR2D",-0.12329759293826,1,"inhibition",0.12329759293826
"E2F4","PPARG",-0.008547770531805,1,"inhibition",0.008547770531805
"E2F4","PPIA",0.725633039215085,1,"activation",0.725633039215085
"E2F4","PRC1",0.909610598651661,1,"activation",0.909610598651661
"E2F4","PRIM2",-0.212228129906019,1,"inhibition",0.212228129906019
"E2F4","PRKCSH",-0.254003658478506,1,"inhibition",0.254003658478506
"E2F4","PRPSAP1",-0.0135795652315211,1,"inhibition",0.0135795652315211
"E2F4","PRR11",-0.254003658478506,1,"inhibition",0.254003658478506
"E2F4","PTGS2",-0.830585446138246,1,"inhibition",0.830585446138246
"E2F4","RABIF",-0.952784013286214,1,"inhibition",0.952784013286214
"E2F4","RAD51",-0.629820511271808,1,"inhibition",0.629820511271808
"E2F4","RAD54L",0.545572466384646,1,"activation",0.545572466384646
"E2F4","RB1",-0.764125354452794,1,"inhibition",0.764125354452794
"E2F4","RBBP5",-0.72389512861029,1,"inhibition",0.72389512861029
"E2F4","RBL1",0.873447446136304,1,"activation",0.873447446136304
"E2F4","RECQL",0.553488916055716,1,"activation",0.553488916055716
"E2F4","REL",0.999537081337644,1,"activation",0.999537081337644
"E2F4","RFC2",-0.0378028242161234,1,"inhibition",0.0378028242161234
"E2F4","RFC3",-0.00251856928159329,1,"inhibition",0.00251856928159329
"E2F4","RFC4",-0.0230470826490217,1,"inhibition",0.0230470826490217
"E2F4","RIPK2",-0.542868438845744,1,"inhibition",0.542868438845744
"E2F4","RPA3",-0.00275858826753617,1,"inhibition",0.00275858826753617
"E2F4","RPL23A",-0.00251856928159329,1,"inhibition",0.00251856928159329
"E2F4","RPS15",-0.0218506700072601,1,"inhibition",0.0218506700072601
"E2F4","RPS4X",-0.786660086026702,1,"inhibition",0.786660086026702
"E2F4","RPS6",-0.996944808459468,1,"inhibition",0.996944808459468
"E2F4","RPS8",-0.805877406332426,1,"inhibition",0.805877406332426
"E2F4","RRM1",-0.0101305999434715,1,"inhibition",0.0101305999434715
"E2F4","SFPQ",0.933820355001779,1,"activation",0.933820355001779
"E2F4","SH3BGR",-0.00984898359527563,1,"inhibition",0.00984898359527563
"E2F4","SIRPA",0.873447446136304,1,"activation",0.873447446136304
"E2F4","SKP1",-0.825030303455577,1,"inhibition",0.825030303455577
"E2F4","SLC25A14",-0.97305346403931,1,"inhibition",0.97305346403931
"E2F4","SLC25A4",0.462552480848889,1,"activation",0.462552480848889
"E2F4","SLC2A13",-0.534880358956657,1,"inhibition",0.534880358956657
"E2F4","SLC44A4",0.942685947948478,1,"activation",0.942685947948478
"E2F4","SLCO4A1",0.441802184350994,1,"activation",0.441802184350994
"E2F4","SMARCA4",-0.906000624074232,1,"inhibition",0.906000624074232
"E2F4","SMARCA5",-0.105796192871106,1,"inhibition",0.105796192871106
"E2F4","SMC2",0.55480706565792,1,"activation",0.55480706565792
"E2F4","SMC4",-0.415841073379669,1,"inhibition",0.415841073379669
"E2F4","SP1",0.926007314610587,1,"activation",0.926007314610587
"E2F4","SRPR",-0.00867022918501506,1,"inhibition",0.00867022918501506
"E2F4","SRRM2",0.978514753386332,1,"activation",0.978514753386332
"E2F4","SS18L1",0.619836131397771,1,"activation",0.619836131397771
"E2F4","STAM",-0.974818563482941,1,"inhibition",0.974818563482941
"E2F4","STMN1",0.359640762326219,1,"activation",0.359640762326219
"E2F4","SUV39H1",-0.10816580040584,1,"inhibition",0.10816580040584
"E2F4","SUZ12",-0.178680637780656,1,"inhibition",0.178680637780656
"E2F4","TERT",-0.402429273031405,1,"inhibition",0.402429273031405
"E2F4","TFAM",-0.442872697588894,1,"inhibition",0.442872697588894
"E2F4","TFRC",-0.935839224915159,1,"inhibition",0.935839224915159
"E2F4","THOP1",0.445674511626227,1,"activation",0.445674511626227
"E2F4","TK1",0.982293815420407,1,"activation",0.982293815420407
"E2F4","TMPO",-0.183999100426502,1,"inhibition",0.183999100426502
"E2F4","TOP1",0.835330602912841,1,"activation",0.835330602912841
"E2F4","TOP2A",-0.0198938555759616,1,"inhibition",0.0198938555759616
"E2F4","TOPBP1",-0.963733129791792,1,"inhibition",0.963733129791792
"E2F4","TRAF2",0.470389420694744,1,"activation",0.470389420694744
"E2F4","TSNAX",-0.958090139929986,1,"inhibition",0.958090139929986
"E2F4","TTK",-0.888771165797845,1,"inhibition",0.888771165797845
"E2F4","TYMS",-0.961179958488039,1,"inhibition",0.961179958488039
"E2F4","UBE2C",0.909101757033296,1,"activation",0.909101757033296
"E2F4","UMPS",-0.397090298132316,1,"inhibition",0.397090298132316
"E2F4","UNG",0.676965131369081,1,"activation",0.676965131369081
"E2F4","USP25",-0.542868438845744,1,"inhibition",0.542868438845744
"E2F4","UXT",-0.990198032769269,1,"inhibition",0.990198032769269
"E2F4","VARS2",-0.968342241196424,1,"inhibition",0.968342241196424
"E2F4","VCP",-0.932477547359804,1,"inhibition",0.932477547359804
"E2F4","VHL",-0.329629258104804,1,"inhibition",0.329629258104804
"E2F4","VPS4A",-0.996728914877802,1,"inhibition",0.996728914877802
"E2F4","WDR76",-0.558723405801725,1,"inhibition",0.558723405801725
"E2F4","WEE1",0.648824318150113,1,"activation",0.648824318150113
"E2F4","XRCC2",-0.0126708859793674,1,"inhibition",0.0126708859793674
"E2F4","YWHAH",-0.0510749982328869,1,"inhibition",0.0510749982328869
"E2F4","ZFP36L1",-0.994326067461674,1,"inhibition",0.994326067461674
"E2F4","ZNF267",-0.783310326375098,1,"inhibition",0.783310326375098
"EGR1","ABCA2",-0.0359209956962763,1,"inhibition",0.0359209956962763
"EGR1","ABCB1",-0.00784649839419086,1,"inhibition",0.00784649839419086
"EGR1","ACE",0.921595748420397,1,"activation",0.921595748420397
"EGR1","ACHE",0.302607435615116,1,"activation",0.302607435615116
"EGR1","AKR1B1",0.47300745165493,1,"activation",0.47300745165493
"EGR1","ALOX5",-0.100056924203675,1,"inhibition",0.100056924203675
"EGR1","ANGPTL4",0.979662026797629,1,"activation",0.979662026797629
"EGR1","APEX1",0.961282752570653,1,"activation",0.961282752570653
"EGR1","APOA1",-0.521490434470859,1,"inhibition",0.521490434470859
"EGR1","AR",-0.0063228170491627,1,"inhibition",0.0063228170491627
"EGR1","AREG",0.461248994907856,1,"activation",0.461248994907856
"EGR1","ATF3",0.972421524960816,1,"activation",0.972421524960816
"EGR1","ATP2A2",0.531035198220618,1,"activation",0.531035198220618
"EGR1","BAX",-0.839935562300973,1,"inhibition",0.839935562300973
"EGR1","BCAR1",-0.969913800085981,1,"inhibition",0.969913800085981
"EGR1","BCL2",0.918845907476089,1,"activation",0.918845907476089
"EGR1","CACNA1H",-0.102321229455221,1,"inhibition",0.102321229455221
"EGR1","CAT",0.73444957091236,1,"activation",0.73444957091236
"EGR1","CCND1",-0.141525900295621,1,"inhibition",0.141525900295621
"EGR1","CD19",-0.810448849571277,1,"inhibition",0.810448849571277
"EGR1","CD28",0.65378419677085,1,"activation",0.65378419677085
"EGR1","CD44",-0.043993121363963,1,"inhibition",0.043993121363963
"EGR1","CD9",0.985045384258112,1,"activation",0.985045384258112
"EGR1","CDH13",-0.0173783824396797,1,"inhibition",0.0173783824396797
"EGR1","CDK5",0.552170377598738,1,"activation",0.552170377598738
