"x"
"PDX1"
"HSPA1A"
"ATF6B"
"TXNRD1"
"APEX1"
"RIPK3"
"GCH1"
"NR4A2"
"STAU1"
"HNRNPD"
"TNF"
"HSPA1B"
"MBIP"
"PSME2"
"PSMB8"
"PSMB9"
"TARDBP"
"FBXO2"
"FBXO44"
"FBXO6"
"UBE4A"
"DNAJB2"
"UBE3A"
"PTPRN"
"WNT7A"
"TLR9"
"KLHDC10"
"RIPK2"
"PPP1CA"
"MTOR"
"GPR65"
"G3BP2"
"CA2"
